Text,True Label,Predicted Label
as the gillard government s proposed   malaysia solution   and refugee swap deal inches closer to official ratification  with reports a draft agreement has been reached  more than 400 suspected asylum seekers are awaiting their fate on the small island  placing a strain on the already severely stretched infrastructure ,1,0
it was about noon  the heat from the afternoon sun baked oshodi with intensity  and perspiration ran down the cheeks of the folks plying their trade in the chaotic commercial environment  a young teenager sat on a fence close to the main road  at that particular time  a good number of his peers would be in school  but he was inside the scorching sun  trying to eke out a living  he eagerly hoped to see a commercial driver that would hire his services for that day  meet seun fola  jin  a 17yearold homeless teenager who has been living underneath the bridge at oshodi since 2011 ,1,0
egypt billionare offers to buy mediterranean island for refugees,1,0
chinese nurse amy ding can not understand why migrants would choose to live in the city when they can be in  paradise  ,1,0
this aspect of the constitution has required the court on several occasions to assess policy adopted by the government  in the seminal early case  government of the rsa and others v grootboom and others  49 the court held that the government s housing policy was in breach of the obligations imposed upon government by section 26 of the constitution in that it failed to  provide for any form of relief to those desperately in need of access to housing  50 and ordered the government to to amend its program  to provide relief for people who have no access to land  no roof over their heads  and who are living in intolerable conditions or crisis situations   51,1,0
ipoh  as ramadan draws to a close  muslims should take the time to reflect on the less fortunate including more than 60 million people forced to live in refugee camps  said sultan of perak sultan nazrin muizzuddin shah ,1,0
from mother  played by bollywood actress seema biswas of bandit queen fame  who rejected him and a society that offered no respite  siva was  in a nutshell  a hopeless street vagabond ,1,0
homeless children are  living like refugees in their own country   deprived of the ability to make choices about when they eat  and in many cases suffering high levels of anxiety about their parents  health ,1,0
the emir said the call became imperative in order to encourage the younger generation especially those from poor families to achieve their educational aspirations ,0,1
 we just could nt believe it was such a circus   derewianchuk said of a previous zoning hearing last month   who said just because you re disabled you have to live in a dive  why ca nt they live in a nice home ,1,0
today police have one hand tied behind their back when trying to combat violence against women because the officers themselves are stretched too thin  we need swift  quality investigations  that secure high conviction rates  and we need a plan from minister mbalula to ensure this ,0,1
valerie siddiq  my heart goes out to all the deceased and the poor families  may god grant us tolerance for all race and religions ,1,0
 i have a lot of sympathy for folks who are in need in the city   mr edmondswaters said   this has become an extremely expensive city to live in  the divide between those who have and those who do nt is ridiculously ginormous  ,1,0
a refrigeration truck will help the food bank store these perishable goods and also will help with the distribution of these fresh items to homes in need  this is especially important since many underprivileged people eat instant noodles three times a day  according to miss ng  fresh food will help them eat better and prevent diseases such as diabetes and heart disease  h 2  donate,0,1
call to restore hope for homeless through inquiry,1,0
here in jamaica  it is an unfortunate fact that the police still have a challenging relationship with the communities that we seek to serve  every day  the men and women of the jcf fearlessly confront the task of protecting the innocent and vulnerable from those who have scant regard for the value of human life ,1,0
 mike s leadership has made nsw the economic and infrastructure powerhouse of the nation  his compassion has also ensured a better quality of life for those most vulnerable ,1,0
two homeless people at a temporary shelter in london last december  photo  getty  h  we can not allow struggling families to slip through the cracks created by our housing crisis ,1,0
 i believe the situation will worsen during the fasting month when more people are keen to donate food to the poor families  including those in the cities   lee said ,1,0
meanwhile  her partner in sales and mumoffour nita  angela griffin  is shacked up with a hopeless rogue whose  promises are like his babies  easy to make  hard to deliver   and posh pauline  penelope wilton  lives a lonely life in a big house with a husband who seems solely obsessed with his ascent through the hierarchy of the local rotary club ,0,1
this year alone the bsi has been able to share with the kids of rescue dada centre  a home that rescues girls from the streets and gives them an opportunity to better themselves in life  they also got to visit kids from kijiji in langata who were left homeless after a fire consumed their homes ,1,0
news h from homeless to hopeful h portland s indigent get a roof over their heads,1,0
 the united states respects and admires your nation s compassionate response to those in need  ,1,0
2  limiting interest charged in relation to the ocr  loan sharks target the poor and keep them trapped in the prison of poverty with crippling interest rates  government can help here with some protection for the vulnerable ,1,0
london  angelia jolie has urged people to  unite  in order to  overcome the global refugee crisis  ,1,0
from sleeping rough to becoming a published author  this man s story will make you think twice about ignoring the homeless,1,0
vodafone foundation director andrew dunnett said   there were 167 million refugees worldwide at the end of 2013 and 50 per cent of them are under the age of 18  tabletbased learning programmes will provide many of the children in dadaab with an unlimited information resource that they would otherwise not have had  ,1,0
he lost both his parents within a month of each other  and now a young tauranga man is facing the prospect of becoming homeless ,1,0
 and yet i feel superior   he smiled fatalistically   every white person on this plane feels superior to a black person  the white guy who picks up garbage  the homeless white trash on drugs  feels superior to you no matter his status or education  i can pick up a nincompoop from the new york streets  clean him up  and take him to lusaka and you will all be crowding around him chanting muzungu  muzungu  and yet he s a riffraff  tell me why  my angry friend  ,0,1
after that  she decided that she would not continue with a collection drive as it was cumbersome and decided to look for a single sponsor  but soon  cashrich people started approaching her and gave her money to build shelters for the homeless ,1,0
he depicts demonstrations by refugees at the border post  their catastrophic living conditions and the desperate attempt of several hundred to cross a river a few kilometres from the camp to get into macedonia on 14 march 2016 ,1,0
kate has also worked to help liverpool s homeless community by handing out gift boxes to women who are sleeping rough ,1,0
many refugees do nt want to be resettled anywhere  let alone in the us ,1,0
lougene has this message to others who may still be hooked on illegal drugs   do nt be hopeless because there is hope  you can still change  that s why whenever i see on tv drug users and dealers that were killed  i say to myself they should have been given a chance to change by bringing them to a place such as this  ,1,0
one of the many lifelink supported agencies  the shopfront  is the focus of the archbishop s christmas appeal this year  the shopfront is a dropin and referral centre offering support and friendship to people experiencing difficulties dealing with homelessness  financial stress  hunger  depression  loneliness  addiction and violence ,0,1
he said the victims who are currently rendered homeless can now be relieved of troubles as the 5000 iron sheets from mwanza had arrived  with 1200 already distributed to victims in bukoba municipality ,1,0
this is an expression of the true lasallian and filipino love for the nation  balayan director  minmin ponteras  said  he challenged the student  faculty  staff and administratorvolunteers to build the shelters with love and care for those in need ,1,0
school for the blind  deaf and dumb  isulo  anambra state  which parades a number of beautiful structures  is one of the schools battling with lack of facilities to meet the special educational needs of the children  according to felix nwaochi  presidentgeneral of isulo community  the school is seriously in need of water supply as many of the blind students have to fetch water from a stream to survive in the school ,1,0
prime minister modi launched the dr subhash chandra  dsc  foundation  the brainchild of rajya sabha mp amp essel group chairman  dr subhash chandra  which aims to help budding entrepreneurs and educationists  by not just providing them with funds but by creating a chain model  the proposed model of dsc foundation will not just be a financial provider  but will ensure that the recipients of the financial support from dsc foundation give back to society by mutual consent  unlike any other ngo  the financial assistance provided from dsc foundation is not a loan that has to be paid back to the foundation  in return  the recipients have to then help another person in need ,0,1
destitute  or clutching a smartphone  rather than getting caught up in arguments about who is most in need  we must simply move as fast as we can to improve lives  literally and metaphorically  we need to pull people out of the water first  and ask questions second  so if you can  sign up to be a foster carer  not just a refugee foster carer  compassion should have no borders ,1,0
over the past five years  the company has donated approximately 60000 pounds of fresh produce for weekly outreach programs and via larger holiday events and veteran  s programs that have impacted tens of thousands of new yorkers in need  through easter seals of new york  bloom fresh delivers fresh fruits and vegetables each week to the bronx child development center to not only provide more healthy nutrients to children during lunch  but also for the children to take home to their families ,1,0
as a result  millions of syrians as well as peoples of other countries in the region have been made both homeless and hopeless ,1,0
whole nation feels frustrated  insecure and hopeless  we wonder whom we have voted to our sacred parliament  they are giving absolutely wrong message and wrong teaching to our present generation  nation badly needs to get rid of them to move forward ,0,1
 they re a little bit behind me i think   said starc  who slept rough on the sydney cricket ground turf on sunday night to raise money for a local charity that fights youth homelessness   if all is going well with them they might start bowling this week  i m a little bit ahead  hopefully all three of us are on the plane to the uae  ,1,0
it s a typical tale of alcoholism  abuse  neglect and hopelessness  with one major redeeming feature  music  recognising his aptitude  larry joe s father encouraged him from an early age  and he shone in talent shows ,1,0
columns h prison  the birthplace of hopelessness,1,0
 he must have thought   i do nt want to do this anymore    isaac was a child beaten down and feeling hopeless ,1,0
 he is not the first to be supplied with a house and he will not be the last   mudau added   all citizens deserves a better place to call home  everyone in need is going to get what they deserve from the government   h resources h connect with us h subscribe to our weekly newsletter,1,0
 when you donate to a charity like that  in your mind you think you re helping kids and poor families have a christmas  you do nt think you re giving money so inmates can get sunshine bags   said one veteran prison guard at ontario s fenbrook institution  where about 450 inmates will receive the bags thursday ,1,0
today  homeless women are still searching for the same thing  a place to sleep and be safe ,1,0
the charity has a number of success stories where people have been homeless and are now leading happy lives in employment ,1,0
in september  a photo of the lifeless body of toddler aylan kurdi facedown on a turkish beach changed the way europeans viewed the refugees arriving at their borders  hostility turned to a sense of humanitarian duty ,1,0
the unwanted  rohingya migrants jump to collect food supplies dropped by a thai army helicopter from a boat drifting in thai waters off the southern island of koh lipe in the andaman sea on may 14  2015  photo by christophe archambaultafp,1,0
the past year has not been easy  neither for the refugees  nor for those assisting them  a process complicated by the knowledge that there is no end in sight to the suffering of the most persecuted community in the world  with diplomatic deals regarding repatriation  having failed time and time again in the past ,0,1
he said he felt fulfilled celebrating the day with them  believing that such a development would instill hope in the hopeless ,1,0
 there are people who are struggling to make ends meet and it just seems ironic that in a country like australia where we are so blessed with so much land and so much fertile country that we re not able to get the food to people in need   h feeding sydney s west,1,0
it was through that experience guest decided to help others in need  people who society had passed by  a notion he has continued throughout his retirement years ,1,0
the developed countries have a duty to ease the burden on less developed host countries by taking some of the most vulnerable refugees for resettlement  unhcr has over time urged developed nations to help share the burden by increasing the number of resettlement places they can offer  with little or no success ,1,0
 there are many reasons to be a proud canadian today  but we still have a lot of work ahead of us  we can do so much more to protect our environment  defend the vulnerable  and reduce the inequalities in our communities ,1,0
meld clients are poor  most coming from poor families and often led by single moms   for us  most of the time it is multigenerations of poverty  ,0,1
the camp holds more than 48000 refugees  rwanda s government recently provided more land to double the space available for them  h nobel winner malala visits girls at camp of burundi refugees,1,0
what nations need to do is begin to rebuild the spiritual walls that were broken down  as in the book of nehemiah  any nation that shows mercy and compassion to refugees and undocumented personnel will receive great blessings from the creator who is the one who gives power to get wealth  h paying taxes,1,0
you are not a country when you comfortably watch starvation waste your most vulnerable and innocent citizens  you are not a country when allow the people that fled the instant butchery of terrorists and ran into your arms die of hunger and thirst in dozens  you are not a country when you collect the weak and the poor and abandon them to  mercy killing  food denial ,1,0
at least  the god factor gives the hopeless hope  it comfort people who lose their dear ones that they d meet one day  take away the god factor and the world would lose count of the number of suicide cases ,0,1
afsar said that food safety is not the issue of any distinct department rather it is a job of different departments  to ensure safe food for the people  all involved in the food chain need to be well connected and work hand in hand to face the challenges  he added ,0,1
 we are in a state of mourning but we have to carry on because we have a duty to those people who are so in need of our support   mr bird said thousands of people worldwide had paid their respects to the two men  with tributes from as far afield as australia ,1,0
foreign affairs spokesman charles jose said in a press briefing on tuesday that the philippines  as a signatory to the 1951 united nations convention relating to the status of refugees  is committed to extend a hand to war refugees ,1,0
mr porter  do you think you will get the numbers needed from the remaining senators and do you agree that  if implemented  some vulnerable people will fall through the cracks and the streets could be unsafer as a consequence ,1,0
 every abled person today can become disabled tomorrow  so we should treat our physically challenged brothers and sisters with dignity and respect   he cautioned ,1,0
 the problem with this place is that there is a lot of vulnerable people here and they get the wrong kind of help ,1,0
to me  i am always mindful that we are dealing with human beings with similar fears and hopes  i am of course not talking about the hardcore criminals but people like illegal immigrants  first time youthful offenders who may have slipped their way and such ,1,0
i ve been bothered by that moment since then  why did nt i help him  i had a few hundred dollars with me and could have spared it  i felt ashamed when i got back home because i knew that my own selfish pride got in my way of helping someone desperately in need ,1,0
 this new project will see an active engagement with the community to help improve the lives of vulnerable children and their families   h  enlightened local authorities ,0,1
the level of diligence and zeal for success that women have portrayed over the years has made them reach the pinnacle of success which they enjoy today  gone are the days of subjecting women to secondary roles in society ,1,0
the odd thing is that the creation of these colonies was something which these great men had no doubt whatsoever was for the good of the local african communities who they believed to be much in need of the benefits of  modern civilization   they expected to be remembered as great benefactors of the continent  but are everywhere now reviled as cruel racists ,1,0
the 19th century figure of misfortune is conjured from the smokey dark of industrial leicester as a young boy who s drunken father pleads with him to be in the world but not of it  to tow the line and appear the same as everyone else  our elephant man does nt bear the growths and deformities of his historical predecessor  but daniel monks is physically disabled  lending so much more gravitas to the tale  he journeys from beneath the comfort of his mother s wing  to the hostile streets  to the freak show  until even the tout rejects him because he  makes an art form out of loneliness  ,1,0
mrs gachagua attributed her kind gesture to a perennial  disturbing sight of despondent children from poor families gawping at kids from rich households as they make merry during festive seasons ,1,0
it was a tridional n leage budget  proelite class and bussines class  nothing for poverty eradicationas far as the target of economic growth is concerned it will be proved as a bubble because govt is not concerned with the real variables alongwith education and health  is this era we are in need of budget allocation for education upto 10 perceng of gdp  on other hand govt is reluctant to bring elite into text net  govt should change her prorities  recommend,0,1
saskia rallied her friends and family to help and became involved with philani child health and nutrition project  which builds better shacks for poor families  together  they were able to give baby formula milk to the grandmother who is looking after the twins  clothes and prams but  most importantly  extend their tiny shack ,1,0
 they want to live in a country that treats women with compassion   the minister for health says   this is an ireland that no longer says take the boat  take the plane  today we say we want to stand with you  ,1,0
i constantly strive to see the positive in every aspect of my life  i am empowered with the knowledge and education that i am receiving in yck  but when it comes to the issue of citizenship and documentation  it leaves me with an uncertain future that can appear hopeless ,0,1
most of us are not satisfied with what we have  you might be stressed about not getting that promotion  or unsatisfied with your jobsalary  or tensed with your children etc  remember that there are people dealing with harder situations that yourself  some are homeless  jobless  or without children ,1,0
he said   we need improved security for civilians and aid workers and access to all those in need  but we must also build a bigger humanitarian muscle to provide for the suffering millions ,1,0
people who are homeless  those who were once homeless  those working with the homeless and concerned new zealanders are being asked to share their experiences and solutions to this growing issue with the crossparty homelessness inquiry  moregtgt,0,1
watching poor families in england writhe in pain over this deep wound  we  as residents of this former slave plantation island  can commiserate with their distress ,1,0
the pope is urging leaders of the group of 20 nations to make the poor and refugees a priority of their summit ,1,0
the perpetrators of the violence are organized  well equipped  probably protected and easily recruits agents  fighters  and suicide bombers because of mass poverty and unemployment of young people  there are today in nigeria more than 20 million postsecondary graduates from colleges of education  polytechnics  universities  among others who are unemployed and from poor families and they have no hope of employment during the next five years ,0,1
some years later the daughter s marriage broke up  she had two children by then and needed money urgently  the father dipped into his savings and was eventually compelled to move into this home  his daughter has put in the papers for him to join her in australia and he is hopeful of joining her soon  that day for him will be a joyful escape from the surrounding air of defeat  dejection and hopelessness ,1,0
how much sensuality has a paraplegic person  can a man with multiple sclerosis have an erection  and does a mentally disabled person have sexual needs  there is a lot of uncertainty in the society when it comes to disability  even more if sexuality is involved  the subject is a taboo even for many parents of disabled children  they can barley leave the role of the watchers  the protectors  even if their children have reached adulthood ,0,1
 young people have feelings of being doomed  hopelessness and helplessness  it s an opportunity to sit down with them and guide them through a forward moving plan  ,1,0
francis said it was not enough to say   have courage  hang in there   to the hundreds of thousands of refugees who are on the march toward what he called  life s hope  ,1,0
many words have been written and said about the mercy sisters and their contribution at alpha  i recall the 1970s  when i worked with the community enterprise organisation  a public sector company dedicated to the establishment of cooperatives in communities  there was an agricultural and fishing project at pagee beach at port maria in st mary  which was being run by a reformed  bad man   now deceased  true  alpha could not reform everyone who went there  but sometimes there was a ray of light  even among those that seemed hopeless ,1,0
most are from desperately poor horn of africa countries and like tens of thousands each year  were willing to risk the treacherous journey through wartorn and impoverished yemen in the hope of finding work in saudi arabia and other wealthy gulf arab states  but their plan was not to be  caught and detained by the yemeni authorities  the 600 or so men now await deportation  prevented from leaving their makeshift jail by armed soldiers  conditions at the warehouse are growing increasingly desperate  several days ago  the authorities stopped handing out food and basic supplies   i came from djibouti to work  they used to give us small amounts of food  if there is no food  we will die   said one migrant who declined to give his name   if there is no solution  they will deport us to our countries or get us out of here   the man added  yemen  the poorest country on the arabian peninsula  has long been a transit point for migrants and refugees from east africa  many of whom are fleeing hunger and violence  the route was unsafe long before yemen descended into allout war in 2015  hundreds drown each year on the perilous sea journey  and those who make it face multiple risks  including death by  assault  extortion and abuse by criminal networks  as well as the hazards stemming from the war in yemen itself   according to unhcr  the united nations  refugee agency  despite these dangers  the number of migrants traveling across the gulf of aden and red sea to yemen has been rising steadily  to 117000 in 2016 from 92000 in 2015  according to unhcr  khaled alelwany  a local official who until recently oversaw the deportation of migrants back to their home countries  says up to 15000 migrants are arrested at city checkpoints each month  elwany says he was fired by the interior ministry for refusing to cooperate with a plan to relocate the center to a neighboring province and after authorities stopped food supplies  a ministry official told reuters that the aim of the move to a new facility had been to improve conditions for the migrants while they await deportation  saudi arabia and a coalition of mostly gulf arab allies are fighting to restore yemen s exiled government to power and roll back the iranaligned houthi movement  while the government nominally controls aden and other southern areas  a budget crunch and rivalries with local armed groups mean its officials mostly reside abroad  state services and salaries have been hit hard by the chaos  and the african migrants appear to be a lower priority  the frightened men in the aden warehouse  subsisting on bread bought with meager savings and washing their clothes in an rubbishstrewn outdoor space  are just the tip of the iceberg ,1,0
in the first visit by a uk minister to south sudan this year  minister wharton saw the lifechanging impact of uk aid in juba and malakal  the minister spent a day visiting the protection of civilian  poc  site in malakal where he met people who have been displaced from their homes  he witnessed the desperate humanitarian situation with more than 60 of the population  75 million people  expected to be in need of food and facing potential famine as the worst food crisis since independence in 2011 caused by prolonged conflict and drought threatens lives and risks destabilising the region ,0,1
john cena has broken the celebrity philanthropy record at the make a wish foundation officially giving 500 wishes to children in need ,1,0
we are alarmed to learn of your recently circulated proposals that would eviscerate the lifeline program and leave many of the most vulnerable people in the country without access to affordable communications  as you are well aware  the lifeline program provides a modest monthly subsidy of 925 to connect lowincome americans to phone and internet services  as broadband prices continue to soar  and affordability continues to suffer  adoption gaps remain  the lifeline program has proven critical for poor families and people of color who are caught on the wrong side of the digital divide ,1,0
a new generation of the hopeless ,1,0
cheung said 20 disabled undergraduate students from seven universities will start their eightweek internship in government departments this month  receiving the same salaries as ablebodied colleagues of hk9600 a month ,1,0
6 years ago she lost her husband  he died from heart disease  and since then wood lives alone with her children and a dog  when she learnt about michael and cory s terrible life problems  she realised she had to help  this woman has a big kind heart  there were 2 empty rooms in her house  so she invited the homeless to live there  many people might consider her action as a madness but mel says that since her husband s death  she does nt fear anything ,0,1
 they have made them to become hopeless and now  in  going to god   they have ended up being deceived further and their situation is exploited and the society becomes even worse ,1,0
speaking about the launch  basketball star and herie sportswomen of the year 2014 gr  inne dwyer stated   i got involved because promoting women in sport and giving them every opportunity possible to perform at the highest level is something close to my heart ,1,0
 my request is to all the union parishad chairmen and our unionlevel leaders and activists so that a single person does nt remain homeless in bangladesh  we re providing financial assistance to those who have lands but unable to make homes  we want the financial assistance to reach them fully so that they can build homes   she said ,0,1
charity plans to forgo parking so homeless can have gym and medical centre,1,0
far more important than the implications for the economy gods  is the dollar up or down   last night s outcome will also mean many  many vulnerable new zealanders will have a better life over the next three years at least ,1,0
salina hayat ivy  mayor of narayanganj city corporation said   political party leaders should consider us as human beings rather than as women  if men changed their perspectives towards women  then we would have achieved success  ,1,0
he described the life of young muslims in the district as hopeless  with many feeling stateless and confronting unemployment rates well above the national average  most of his friends  he said  had done jail time ,1,0
but if the supreme court gives a favorable decision for the president  his immigration program would immediately take effect  changing the lives of eligible filipino families and other immigrants ,1,0
 we are encouraging all investors seeking to start projects in lamu to consider women and the disabled because at the end of the day  we are seeking to have an allinclusive society   said mrs obbo,1,0
accountability is suggesting that the people so in need of our help and support could have done a little bit more to help themselves ,1,0
later both visited  1  afzaal memorial thalassemia foundation where they donated blood for thalassemia major children  2  stanmore school for independence day event  3  markazeumeed school for special children  4  darulsakoon for children with mental and physical challenges  5  paf museum to attend independence day celebrations organized by pakistan academic consortium  and 6  bintefatima old home  trust  for homeless women ,0,1
the minimum requirements of job experience averaging between two and three years for advertised jobs has done nothing but to deprive youngsters of the opportunities to work and earn a respectable living for themselves  it has just rendered them hopeless ,1,0
 i believe that medicine is very important to society  as a doctor  i may not always be able to save lives  but i can definitely help those who are sick and in need   he said ,0,1
people across australia ordered pizzas to be delivered on saturday night  with the ample leftovers donated to local homeless shelters ,1,0
i think the living wage will help share around the spoils of globalisation a little more evenly  cutting of the flow of immigrants will not solve the problem  with effective full employment we need them  but paying the poorlow skilled a decent wage may help to reduce the resentment they feel for so many things  elites  government  eu  foreigners  immigrants  ,1,0
do you want to be on the side saying disability and the people with them are a part of life  not negative or positive  just people  do you want to use terminology that acknowledges the causes of someone being disabled  or do you want to be saying   i do nt think of my child as disabled  and in doing so  forever telling your child  and others like them  that being disabled is somehow a bad thing ,0,1
mr vigbedor urged the traditional leaders to be ambassadors in their respective communities to help reduce stigma and restore hope to such vulnerable groups ,1,0
the group believes that only a nana addobawumia administration can arrest the depth of hopelessness that the youth have fallen into and restore the dreams of an inclusive and prosperous nation ,1,0
he urged his fellow disabled men and women to support president mahama to have their lives transformed ,1,0
battling homelessness through fashion is the business model of two messiah college graduates who are donating some profits from their new clothing company to help people on the streets ,1,0
she called on the general public to volunteer to donate blood and that way rescue the lives of patients in need of blood transfusion ,1,0
king lear has influenced him most ideologically  shake the superflux  the title of the london lecture  comes from a speech in which the english king  seeing his poor citizens helpless in a storm  vows to challenge  superflux   excess  in society  and  casting off his clothes  becomes at one with the vulnerable  in what political commentators would call a uturn  the monarch acknowledges that his reign has favoured the wealthy  saying   i have taken too little care of this ,0,1
 i hope that they get justice for these poor families that got attacked here   newman said ,0,1
president uhuru kenyatta and his deputy william ruto have been shuttling the country to  light up  homes especially those deep in the village where they pose with poor families ,1,0
but kids fall through the cracks  if they move around a lot between schools  as kids from poor families very often do  due to precarious housing  they can go years between checkups ,1,0
 harvey was nt acting alone  harvey was nt allowed and enabled to do what he did to kadian and other women without help   said noble s attorney  jeff herman ,0,1
they admit that they were powerless over their addiction  that their lives had become unmanageable and hopeless ,1,0
this time mctell performs it with the crisis choir and guest vocalist annie lennox as part of a project to end homelessness  crisis was formed 50 years ago as well and today operates 13 centres for over 4000 homeless persons over christmas ,1,0
 our budgets are not friendly towards disabled people  it does not allocate funds these helpless people need  the finance minister is himself a retard  ,1,0
the fighting raged among the flames  dazed  starving jerusalemites wandered lost and distressed through the burning portals  thousands of civilians and rebels mustered on the steps of the altar  waiting to fight to the last or just die hopelessly  all had their throats cut by the exhilarated romans as though it were a mass human sacrifice  ten thousand jews died in the burning temple ,1,0
many donors prefer to remain anonymous  having found a more solid satisfaction comes from knowing what they are doing is truly helping those in need  than is derived from others  praise ,1,0
rosi captures the migrants  overwhelming relief to be on dry land  the shock that gives way to mourning for their dead  and the crushing boredom they break up with roughandtumble football games ,1,0
a highlight of the week will be a public lecture and panel discussion next tuesday  september 20  at 500 pm at the uwi library multifunctional room  by the inspiring marilyn lacey  a religious sister of mercy  rsm   who has worked with migrants and refugees worldwide and has received multiple international honours for her compassionate outreach  her topic is   mercy  god s unexpected path to justice  ,1,0
touched much by their plight  commanding officer and all ranks of the 7 sri lanka light infantry  slli  regiment serving under the security fore headquarters  kilinochchi  sfhqkln   offered their financial and labour support for construction of a new house to a homeless family in kanakapuram  kilinochchi,1,0
with children being the most vulnerable amongst us  it is imperative that all of us  not just the government  take their plight seriously  we need to make the abuse and exploitation of children a thing of the past ,0,1
austin ayemidejor  asaba airport project director  speaker of the state house of assembly  monday igbuya and chairman of sapele local government area  ejaife odebala  and others visited the scene of the fire incidents and dropped words of encouragement and promised support for the market women who lost their goods to the fire ,1,0
 it was a dream of a young immigrant who came to australia with nothing but the intention to truly make a difference and i hope that work has made a real impact in many women s lives  ,1,0
 i visit her during midweek and we talk extensively on issues affecting the world  she fights for the vulnerable and normally sends me to deliver messages to the world  ,1,0
they earn an average of rs 12000 per month  they re not  highly paid  by any standards  but the employees of ashwini hospital in kerala s thrissur have hearts much larger than their paychecks  the employees  association of the hospital has started an initiative called  zest of life   through which they have built of a house for a tribal family  funded dialysis for scores of patients  and are even providing groceries to poor families every month ,1,0
the next immediate problem that cropped up was how to assist the unfortunate couple  as neither of them possessed a birth certificate  a marriage certificate  or even an identity card  the samurdhi officer dhanapala lamented explaining how agonizing it was for him to bear  when he came across the majority of poor families in the village did not possess even an id to assist them officially ,1,0
on the pretext of  getting to know how the other side of the world lives   they initially shared accommodation free of charge with poor families  after befriending the parents  they craftily sought permission to  adopt young girls and boys   to take to western countries  making philanthropic approaches and finally exporting young kids to foreign lands  in many cases  such children were forcibly made sex slaves or pornographic  film actors  ,1,0
 clear evidence of outstanding miraculous occurrences began to arise  the lame began to walk  hopeless cancer patients were lifted from despair ,1,0
jui is an extremely poor girl i met in rajshahi  she is chronically underfed  malnourished and frequently ill  she faces social  economic and gender exclusion  her father left her mother  as is common among extremely poor families  her mother owns no assets  savings or land  she has no skills or education  they will remain in abject poverty throughout their lives and from one generation to the next ,0,1
 i always consider this job as a gift  being a nurse is a reward and task given by god to help those who are in need  seeing your patient recover from an illness  watching their families smile when you give them care  and hearing the first cry of a newborn are just some of the things that make my work special  it might be a heavy work but it can lighten your heart   she expressed ,0,1
 the whole experience made me think about how many other poor families are going through this   she said ,1,0
according to the data of the national disaster management authority  386 people were killed and 816 injured  malar and mashkai tehsils of awaran were the worst hit  the ndma confirms more than 32000 houses were flattened out and more than 14000 partially damaged  unofficial sources claim that the digits are watered down  numbers aside  death and devastation is certainly enormous  life is still scrambling through the heaps of debris particularly in awaran district  countless people are still homeless taking shelter with their relatives and acquaintances in neighbouring lasbela  hub and other areas ,1,0
local leaders led by area member of county assembly  mca  cantona mwadena visited the affected families and condemned the act saying it was sad to see such inhuman act being done to poor families ,1,0
it is seen in recurring violence and continuing degradation of women through stoneage practices such as fgm  it is seen in the thousands of africans risking death in the seas to escape the hopelessness in their countries  it is seen in the  cult of the green card   which i define as a maniacal ambition to live in america or europe ,1,0
as the firms  names  locations and charges suggest  they are nt best known for their work dealing with marital scraps within poor families  or even prosperous uppermiddleclass ones  one of the most highprofile lawyers in the field is fiona shackleton  who acted for prince charles and sir paul mccartney during their divorces  nicknamed the steel magnolia  she is easily identifiable by a head of blonde bouffant hair that was once famously drenched and straightened by a glass of water thrown by sir paul s exwife heather mills after a bitterly contested court hearing ,1,0
the eastridge christian school in bramley gathered at their local park to hand over muchneeded food parcels to the homeless on 7 march ,1,0
our hearts go out to the hundreds of thousands of refugees to be found in tanzania  other parts of africa and elsewhere  and we feel compelled to hail the japanese government and people for their gesture of goodwill and love that will definitely make a huge difference in the lives of the beneficiaries of the assistance ,1,0
 we are challenged  i suggest  to turn this time of celebration into a sustained commitment of awareness and care for those for whom each day is an act of survival   said mr higgins  thanking those who work to support the vulnerable ,1,0
i know this all sounds rather hopeless  but the thing is  i love him  we can talk for hours about anything  he is funny and kind  he speaks better french than i do and lets me win at scrabble  he is a great kisser  a great conversationalist  he even writes me poems  he watched twilight with me sans complaint and gets what i see in edward  he is communicative and sensitive  ladies  is nt this what we want   and treats me like i m something sacred  he would be a loving  patient father and says he will work hard for the rest of his life so that i can live like a princess ,0,1
round table mombasa 3 raised 1 million shillings towards their flagship charity project  the annual  week of healing   where healthcare and surgeries are made available free of charge to those in need ,1,0
as a little girl  i would cry walking down the streets of toronto because i did nt know how to help the homeless people  i began to feel like that little girl again  heartsick over people s hardships  but there was one major difference  no longer did i feel that all was hopeless ,1,0
there is fear and desperation in their empty eyes  they have no livelihood and no work and their growing children receive no education  their daughters do not have much hope of finding suitable matches and they are not certain where the next meal would come from  many women and children live in gurdwar  sikh place of worship relying on free kitchen,1,0
just as rome was nt built in a day  so also is reputation  it ca nt be built overnight  reputation is the most fragile concept and trait  as vulnerable as an inflated balloon  a single prick can take away its shape  your name  read reputation  will outlast your life  a japanese proverb says  life is for one generation  a good name forever  it is best to remember that a single falsehood destroys a thousand truths ,0,1
some will pay the meal s price of r1  but somtaki and her friends will instead use a  token  that they got from a homeless support centre down the street called the carpenter s shop  somtaki is given a small green token if she washes herself and her clothes there in the morning   you ca nt get a token if you did nt wash   she explains ,1,0
sr luise earned the trust of development partners and the result of her work can be seen in the number of quality institutions she founded for the aged  orphans  the homeless and refugees  including emmanuel centre and st monica s orphanage in kiambu county ,1,0
this raises the question about the network of religious  madrassa  education  where children from poor families are indoctrinated to carry out suicide attacks  several suicide bombers in recent months have been teenage children forced to embrace the bomb instead of the book  yet global outrage is  so far  absent on this issue  h roadblocks in schools,1,0
